review_id,review_text,sentiment,customer_segment,friction_points,confidence
5d6d85ac-1c35-4ed1-a3a8-5c49f5e658fb,"What's wrong with the processing payments",neutral,app_user,"delivery_delay, app_performance, payment_issue, stock_management, technical_bug",0.7080249873491546
55f00828-5127-4eaf-986f-a59dbcdb4703,"Myntra has been a go-to for online shopping for as long as I can remember and it never gave us any t",neutral,new_customer,"wishlist_limit, app_performance, technical_bug",0.8447940733997905
1cb17274-96a8-4d82-b4a1-3ee5365f679e,"If you guys couldn't resolve the issues in your site/app please don't give ads in YouTube/anywhere",negative,repeat_buyer,"wishlist_limit, app_performance, stock_management, technical_bug",0.7062911987780209
12f82b9a-05ff-4199-852d-51b61026b556,"The app is always hanging recently",negative,repeat_buyer,"wishlist_limit, delivery_delay, app_performance, customer_support, product_info",0.9009223512773298
7e0afa84-3169-4a81-aa7c-183a8b382781,"It hav very nice clothes",negative,quality_conscious,"wishlist_limit, poor_quality, app_performance, technical_bug",0.7666948425952811
f3d46f6f-6b28-45eb-b628-a37101757b5e,"Can you please increase the wishlist limit",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.7319480496998638
df37a631-ff42-4735-8b82-e458cce7b247,"The wishlist just won't show all of saved items",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.7959618993505241
7951f43a-6b70-451e-a1e9-8d575bb1bf3b,"nice app",positive,app_user,"app_performance",0.8470052251231727
b7eeb80f-d528-4632-9da6-4fd90bf9f500,"Once you wishlist something, they gradually increase the prize over few days and also when their sto",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance, return_process, stock_management, size_fit, technical_bug",0.9460534590347087
fad89f78-6417-4d01-89a3-30a86f32da92,"I don't know why they deleted my feedback",neutral,new_customer,"app_performance, stock_management, technical_bug",0.7186413971730234
ed4da22c-f628-4b2a-aa9e-345178b47f88,"Removed the option of logging in with mail ID",negative,repeat_buyer,"wishlist_limit, app_performance, customer_support, size_fit",0.920836342633139
abe3e710-fbea-445d-910a-2dc1650e1be9,"I have been shopping on myntra since ages and I used to love this app but not now",positive,app_user,"wishlist_limit, app_performance, technical_bug",0.8961022384908379
1b29c2c8-8684-4f12-b0f4-7da4efb29043,"Great App",positive,app_user,"wishlist_limit, app_performance",0.9095858748581684
6ff4841e-a37b-402a-aea6-91e530f19a30,"The new feature of converting points into super coins and spending it through all the apps using sup",positive,new_customer,"wishlist_limit, app_performance, customer_support, stock_management",0.707221433475782
4267002b-2468-4f54-83df-a6b55d654e7d,"Myntra used to be very trustworthy but nomore",neutral,new_customer,"payment_issue, return_process, customer_support, size_fit, technical_bug",0.810141266275641
a3468af6-07b1-4f2a-9e40-835035ad71b2,"From 1 month myntra is not working in my phone",negative,app_user,"wishlist_limit, app_performance",0.9338977037211611
d2f7e27d-5013-45cc-b44f-8d480dbe00df,"Why you make fool of customer",positive,price_sensitive,"wishlist_limit, price_increase, poor_quality, app_performance",0.7244752325063346
eea37b4d-272f-4042-a830-8f637285f2b9,"Wishlist should be updated automatically ( means it shouldn't be limited upto 1000) but when we add ",neutral,new_customer,"wishlist_limit",0.7216207169802066
daa4e0bd-4e6b-4b3e-b16e-82b25ea21b67,"I am not happy with your service bcz I wanted to purchase Monte Carlo olive green stripped full slea",positive,price_sensitive,"wishlist_limit, app_performance, customer_support",0.7961333342436132
4458881e-fd3d-4546-936a-3fd8d8da82a6,"I'm facing an issue wherein after clicking on the shopping bag button it is just loading and not sho",neutral,app_user,"wishlist_limit, customer_support, stock_management, technical_bug",0.7735751463817161
7a825d69-f52b-4d82-98de-a5ac3b61bcd7,"As you add the product in your wishlist, the price will increase to double next day",negative,price_sensitive,"wishlist_limit, price_increase, app_performance",0.7948620820436699
71c3e623-8945-4fd5-b84f-e93438b04f31,"I am not able to see items in my wishlist",neutral,app_user,"wishlist_limit",0.9044841939426018
f5d9e859-055b-4ea4-a735-61936bcbf463,"App is not responding from a long time",neutral,repeat_buyer,"wishlist_limit, app_performance, customer_support",0.8630994704628949
d687d4d6-6fd9-4745-9e8d-26e28bae7e6d,"I love myntra for its quality of products and even for variety, but i just want to give a feedback t",positive,quality_conscious,"wishlist_limit, poor_quality",0.7525434393976103
2618189b-6cf3-47ff-ab95-8209d3ef6c78,"Lately, the app hangs a lot",positive,price_sensitive,"wishlist_limit, price_increase, app_performance, stock_management",0.8567990540360597
24d2390a-436a-449a-b054-d41c2788467b,"My experience with Myntra has always been amazing, until recently when I had to order so many items ",positive,repeat_buyer,"wishlist_limit, delivery_delay, payment_issue, customer_support, stock_management, technical_bug",0.9313981197885202
ff03781f-4992-4898-a565-88f42e972c1f,"Freaking pathetic application",neutral,app_user,"wishlist_limit, app_performance",0.8858485689140029
f416332d-319e-4650-bf05-3b5b6d9cc0bc,"I'm having a very bad experience with the add to cart I couldn't understand why it really says to di",negative,app_user,"app_performance",0.7894054226921701
00dba9f9-7143-46e3-9349-26d67b4b7b5e,"This is a fantastic app n my personal favorite for shopping",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance",0.7710520051669185
aab26356-1308-4a44-a2aa-9bc7fc40cdcc,"Whenever I add a product to my wishlist or cart or check them out multiple times , it goes out of st",neutral,app_user,"wishlist_limit, delivery_delay, stock_management",0.7750358514028306
f22ed91f-6e97-4637-ac6c-bba8baf98a8a,"Recently the app isn't working",neutral,app_user,"wishlist_limit, app_performance, stock_management, product_info",0.8834957227045608
aa91166e-a271-4799-8705-31297b560639,"Unable to use the app",negative,app_user,"wishlist_limit, app_performance, technical_bug",0.8512205430670026
de4d0f8c-b2b8-4967-97a9-26e965859bd5,"[new edit] - I reinstalled the app and was was adding things to wishlist",negative,new_customer,"wishlist_limit, app_performance, stock_management",0.9423869624088201
34759b36-cc4e-47f2-87d6-7f3de2edefc3,"The app has been down since 2-3 days",positive,new_customer,"wishlist_limit, price_increase, app_performance, return_process, customer_support, stock_management",0.9014871738789763
cf27ecbd-1fbd-4520-9932-688a93611dca,"From past one week, every now and then while exploring products either the app will go haywire or on",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.7442564519141333
1485e904-51ad-4e31-8767-72337a8f288c,"Why can't I add or delete from a wishlist collection I made",negative,app_user,"wishlist_limit",0.8217469162841096
202cfd03-ed56-4f13-a2f4-4dd06a05af99,"I am using this app from almost 3 months",neutral,repeat_buyer,"wishlist_limit, app_performance, customer_support, technical_bug",0.7923272091247467
0631cbb7-155e-497c-ae2d-e25528e1063e,"Kindly please remove this cache, it is like when you open your wishlist to check out the things in i",positive,repeat_buyer,"wishlist_limit, app_performance, stock_management, technical_bug",0.8323594941827959
c8d19d5c-3322-4005-8252-a601a4cb3d35,"I'm a constant customer of Myntra Shopping",positive,app_user,"wishlist_limit, app_performance, customer_support",0.7510601081529318
bc6633f7-49be-4f2d-8efe-2129054b239b,"The application is not responding properly",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.8683668829101088
5e92cd47-0f4b-4818-b66a-1dfd75f82ff6,"Everything about about this app is good but I find one thing very annoying that when I open shopping",positive,repeat_buyer,"app_performance, stock_management, product_info, technical_bug",0.9284845544303686
407ad09c-6f25-4b90-a0f8-2d0d7631226e,"The app sucks",neutral,app_user,"app_performance",0.9287994529859841
5c128ec9-0764-4dec-ab29-7550f7a466be,"Myntra is my all time favorite shopping app and will always be but it is becoming worse than ever th",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance, technical_bug",0.8159323292137249
3b525966-4b68-4012-a4be-de151fd86040,"The last update is a complete failure",neutral,app_user,"wishlist_limit, app_performance",0.7516071217301155
0d4910f0-938a-4f8f-8ecf-ae80adc5dc1a,"Well the products are good and all if you are buying from the brand's",negative,quality_conscious,"wishlist_limit, app_performance",0.9294337349731098
5228de4b-0147-4ef6-b3c5-d5a63d414c41,"Hd the worst experience with the platform",negative,app_user,"return_process, size_fit",0.892953202377444
7e3f01d3-3bab-4a33-8b74-185549deeb8b,"Myntra app has become very slow",negative,app_user,"wishlist_limit, delivery_delay, app_performance",0.9320243645167312
97c8e99e-35ee-4eb6-b9bd-243717195ebd,"The app is very smooth to use and user friendly as well but I would have liked it better if - 1) I c",neutral,price_sensitive,"price_increase, app_performance, stock_management",0.8120302484752486
4afe82ad-e201-4662-a00d-8bdac933ad7c,"When it's about online shopping I always prefer this app",positive,quality_conscious,"wishlist_limit, app_performance, customer_support, stock_management",0.8174136073190358
b204c7db-ebaa-4000-ae74-760f28dcd95f,"Can you remove the limit on the items in wishlist",neutral,app_user,"wishlist_limit, app_performance, stock_management",0.9487686858796567
15bbbd9e-09cc-460f-81da-75b32eef0681,"It has become buggy as hell",neutral,new_customer,"wishlist_limit, app_performance, technical_bug",0.783545560371375
65905e5c-fa25-4b7d-89f1-7d38320fdf7b,"Amazing shopping experience",positive,repeat_buyer,"wishlist_limit, app_performance, size_fit",0.9037173057518962
4180ded9-3a70-45a4-8694-bcd412fcce1b,"Good app,,, maintains genuinity in products👍,,,,best thing is the software/ui,,,,it's very easy to ",negative,price_sensitive,"wishlist_limit, price_increase, delivery_delay, app_performance",0.7106113720440904
ac2f5d99-f7a7-42a5-95e2-ea76758a3727,"probably the most reliable shopping app in terms of product authenticity, Sales alert, similar produ",neutral,quality_conscious,"wishlist_limit, delivery_delay, app_performance, payment_issue, customer_support, technical_bug",0.7419017952730504
9a280c4f-4cfd-44f3-bb93-7ca627bd78c5,"Every now and then my wishlist will be gone and even though I am connected to internet 5G ,the app s",neutral,repeat_buyer,"wishlist_limit, app_performance, return_process, technical_bug",0.8769935960220006
1f7691e6-fcf9-412a-8d3e-b02c8ba71be1,"This is a very poor service providing app in which there is no listening to the customer",negative,app_user,"price_increase, app_performance, payment_issue, customer_support",0.7019397919719711
b4652c42-bf6b-4bf0-ae9c-413e7a7393fb,"Hi Myntra team, I just noticed an issue in your app, i hope this can be fixed",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.8725719278291082
eaa0de1b-aa64-4820-984b-f73f0b842df0,"They give very less information about the product even about the size of material",positive,quality_conscious,"wishlist_limit, price_increase, poor_quality, stock_management, size_fit, product_info",0.9156590350931881
a908dc42-c27e-4997-bdd7-9771a9648e9e,"Please fix the recent changes that have gone into the app",neutral,app_user,"wishlist_limit, delivery_delay, poor_quality, app_performance, customer_support, technical_bug",0.8644956399771746
f2dd775f-7f1d-4a64-affc-3a2ebbfb117e,"The wishlist button doesnot work",neutral,app_user,"wishlist_limit",0.7351670776321375
e810dcac-6367-43c1-805d-df1991ad302b,"The app was fine in the beginning, I made many valuable purchases thanks to Myntra, but since a mont",neutral,repeat_buyer,"wishlist_limit, app_performance, technical_bug",0.760183277566332
55e8b293-e732-43d8-9940-5f820c91adaa,"The app was too good before update, auto wishlist option was there no need to scroll for long, every",positive,app_user,"wishlist_limit, app_performance",0.7144531158069746
a09ffbec-9694-45af-9380-85ae80877e6d,"Wishlist section is not very helpful to search the product we wish and the time it takes to get that",neutral,app_user,"wishlist_limit, customer_support",0.7540878777458909
6a2d87de-00cb-46e6-b882-c4715b2f7728,"Very poor shopping experience these days especially with pricing",negative,price_sensitive,"wishlist_limit, price_increase, app_performance, payment_issue, stock_management, technical_bug",0.7365913841916216
5b25b802-3251-45fd-b783-d2801c3d313c,"It was great until the last update",negative,new_customer,"wishlist_limit, customer_support, stock_management",0.7653971527852227
57394fa6-02a1-4652-a275-4e8fed021015,"Fir the past 2 weeks, I'm not able to use my saved card to make online payment",neutral,app_user,"delivery_delay, payment_issue, size_fit",0.7120396739636661
45ee41f2-e6e2-4db1-811d-69c3f4908e88,"My myntra app crashed a week ago and I had to reinstall it",negative,app_user,"wishlist_limit, app_performance, product_info",0.7772513153176659
936eddb7-ef65-4437-bf63-ef7651e13dc5,"Myntra is one of the online shopping portals which has nothing called ethics",neutral,new_customer,"price_increase, delivery_delay, app_performance, payment_issue, return_process, stock_management",0.7342183821216466
8e97ff68-d337-4ae6-ac7e-73ff28752610,"They are trust worthy",positive,price_sensitive,"wishlist_limit, price_increase, app_performance, customer_support, stock_management",0.8051798471765699
d7e1c50d-9f90-451f-8d1b-eb38c54ac484,"No doubt, it is a trusted online shopping app, especially for buying the original products",neutral,repeat_buyer,"wishlist_limit, app_performance, stock_management",0.8823820754053027
3c703a64-1416-48d6-b110-1352e093e518,"Overall it's a good app",positive,repeat_buyer,"wishlist_limit, app_performance",0.8625531156324263
aae82d3e-7603-49b8-bb82-eef0abd7b823,"Myntra has always been a very convenient app for shopping",neutral,repeat_buyer,"wishlist_limit, app_performance, stock_management",0.9472856009328245
9f183288-8f5c-4aca-a507-70943d783bbe,"Prices are changing after some hours",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance",0.9218398666472825
3479b1df-91f8-49ae-93bd-4d4899518f45,"High priced products and some products didn't even have any discounts",neutral,price_sensitive,"wishlist_limit, price_increase, payment_issue",0.9006521471077393
90685937-04da-4082-827e-94919b61117b,"1",neutral,quality_conscious,"app_performance, size_fit",0.8018011651907415
edf0ab17-bdf0-48d6-9f45-350b79997e61,"The app is really buggy & most of the time my wishlist, cart or the list of orders placed dont load ",positive,repeat_buyer,"wishlist_limit, app_performance, customer_support, technical_bug",0.7688183870157962
3807c1f4-c62b-4edc-91a4-2c70240c88eb,"The overall ux is good but just the product image swipe feature on product detail page is not so goo",positive,app_user,"wishlist_limit, app_performance, product_info",0.8706673354518661
959c2e75-5c97-44b7-adbb-607f6461804b,"suggestion - i want the like option in myntra to be back, so we can like amd keep the products which",neutral,quality_conscious,"wishlist_limit, delivery_delay, poor_quality",0.8817670262655292
21df753f-6555-408d-91e4-fd682e4f64a9,"This is the best shopping app",positive,app_user,"wishlist_limit, delivery_delay, app_performance",0.7070315622511072
7f19e064-6356-44a4-8f1d-6c749831c6e0,"It would be nice if there was a size specific notify me button and if the wishlist could be separate",positive,new_customer,"wishlist_limit, app_performance, return_process, customer_support, stock_management, size_fit",0.8469287028768604
92791ddd-01c1-4f90-a1cf-c1ef7c34fab0,"Unable to add address",neutral,app_user,"delivery_delay, app_performance, customer_support, stock_management",0.7996601273410375
3cf6e467-0f5c-4dec-93ff-50a1d8bbfd95,"The one long pending feature to be brought up in the wishlist part is LISTS option (like that of Ama",negative,app_user,"wishlist_limit, customer_support",0.931479528993858
4e39a91a-cecc-4045-89db-12c1246df69a,"I really love using the app",positive,app_user,"app_performance",0.9117260196006411
9e03191c-94d3-4d82-ad2e-1824073ecdcb,"Horrible after the last update",neutral,app_user,"wishlist_limit, app_performance",0.9195058116924284
12499366-9951-4dcb-b9b4-d04b8ad85192,"Saves UPI Id by default tick and then doesn't give an option to undo or delete the saved UPI Id",neutral,app_user,"app_performance, payment_issue, product_info",0.71774958266673
183ce6c3-cab3-4f7f-8abc-f38061f6ea8d,"Love the app, live the collection",positive,quality_conscious,"wishlist_limit, app_performance, stock_management",0.7325102158389845
41f330d8-2dbe-4106-a489-b2da1a7bc94b,"Lot of issues with APP",neutral,repeat_buyer,"app_performance, customer_support, technical_bug",0.8365724123020641
55452d76-85b2-44be-a7b2-e3e9e64a5ec7,"Off late it's pretty uneasy to use with the new UI",neutral,new_customer,"wishlist_limit, app_performance, stock_management, technical_bug",0.9267478185982434
09d94bc2-0a8d-4359-88c7-85fe38fa060c,"Touch has not been working",positive,app_user,"wishlist_limit, app_performance, technical_bug",0.7943343643376519
4c2e3c53-8847-412d-8438-e2883589e6ce,"I'm gradually loosing my interest to shop with Myntra",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance, return_process, stock_management, technical_bug",0.8284121586757487
735d5984-40a4-4f69-bbc3-c13dd398bf37,"Before the last update the whole app and UI was very good but since the last update rolled out whole",positive,repeat_buyer,"wishlist_limit, app_performance, customer_support, stock_management, product_info",0.7354923634635253
cb171b2c-5eda-428a-bd85-461a4a023322,"Worst customer service ever",negative,app_user,"wishlist_limit, app_performance, payment_issue, customer_support",0.8673142119519448
a72bf5ff-77a1-4f88-9281-a3bc56a31612,"Earlier I was a regular customer as the app ran smooth and customer service was best of all online s",positive,repeat_buyer,"wishlist_limit, delivery_delay, app_performance, return_process, customer_support, size_fit, technical_bug",0.8852877497077032
b8cea9ce-7e7f-4aba-90ee-2b1fbd7f394a,"Probably the best online clothing stores in India with all cool, funky, branded, and budget clothes",positive,quality_conscious,"wishlist_limit",0.9164721427555707
5a4790f3-b1da-411a-9811-fc994a0844f8,"The app was good initially but not it became worse we are not able to use back, search, wishlist and",positive,new_customer,"wishlist_limit, app_performance, stock_management",0.739589324106102
ac9b95ee-1899-42b4-8601-c8e36f1e22d8,"All my wishlist items and all past orders except the last one are deleted by them, i mean why, when ",neutral,repeat_buyer,"wishlist_limit, size_fit",0.8339686061326961
8994d85e-c190-4013-8611-83206bc09001,"The app has turned worse overtime",negative,new_customer,"wishlist_limit, poor_quality, app_performance",0.8946281016470484
b8202927-e2a7-41e9-9a74-0ff85fd137ec,"There is a huge bug in the app where I'm unable to open the items from wishlist",neutral,app_user,"wishlist_limit, app_performance, stock_management, technical_bug",0.8497215879149902
3000c15c-bc1d-4b2a-8e10-552cc0461489,"Amazing",positive,price_sensitive,"wishlist_limit, price_increase, poor_quality, payment_issue, return_process, technical_bug",0.8803077131911292
313d66ae-9a51-4d67-9054-22de68b1e3d5,"This app is mind boggling",neutral,quality_conscious,"delivery_delay, poor_quality, app_performance",0.7452477056130409
b64d8c74-1323-470a-bc6c-6d0b5712f550,"Found a bug, while adding my wishlisted item to bag which cost 1700/- (round off) and the same item ",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance, stock_management, technical_bug",0.8868417609533831
a081e065-b296-4b2a-bc47-59e46461b13c,"Overall app is very good with the new features but since the last update which I did on 09/12/20",positive,new_customer,"wishlist_limit, app_performance",0.9403171480490906
8875d1f6-c54a-4cbf-81f0-b15eb2008626,"Love the app although but there was categorized section in the previous update which was very useful",positive,app_user,"wishlist_limit, app_performance",0.8178902147798097
2d432c12-a30f-4b63-aef8-8927f8571d89,"I ordered for my monthly groceries which took almost 30 minutes to shortlist product using my laptop",negative,repeat_buyer,"app_performance, payment_issue",0.8562168022331031
4ea98d6c-b8f1-497f-9cc5-7fe394052356,"Some serious bug in the app",neutral,app_user,"wishlist_limit, app_performance, stock_management, technical_bug",0.7470564020072366
3ce88dd6-cc1e-47f9-a1b8-b854282486ff,"I totally love and recommend shopping at Myntra but I noticed few flaws",positive,new_customer,"wishlist_limit, stock_management",0.7172070188301082
d17fd422-8084-493a-9c35-48ac45cc26e4,"The app is not working as expected",neutral,repeat_buyer,"wishlist_limit, app_performance, technical_bug",0.7561451046738459
e0dc8d03-940e-4b0f-9d7b-a9451c3e3690,"Don't know what's happening in the last few days",neutral,repeat_buyer,"wishlist_limit, delivery_delay, app_performance, technical_bug",0.9261768522995997
4f12d353-de59-41c4-a095-1abf95261be8,"It was going fine, I was checking products and added some of them on my wishlist",neutral,app_user,"wishlist_limit, app_performance, technical_bug",0.7045532242279678
2e3738d9-7aed-468a-920c-4c9e610f9e66,"Experiencing glitches, not being able to add items to wishlist properly, it shows the message someth",neutral,repeat_buyer,"wishlist_limit, app_performance, return_process, product_info, technical_bug",0.7074644950908764
4f2d8a14-c25a-4fbe-9905-f01a8fa4f204,"Customer care service is terrible",negative,app_user,"wishlist_limit, customer_support, product_info",0.8029919807896944
0e0fe269-5046-4fc2-961c-fc11dc5612f1,"The experience is not seamless, scrolling through all items in the list is too slow and specially th",neutral,app_user,"wishlist_limit, delivery_delay, app_performance",0.8347700623825318
ee870d2e-dd02-43c0-b0d2-7a6ef9fce6ec,"Installed the app today",neutral,price_sensitive,"wishlist_limit, price_increase, app_performance, payment_issue",0.9475447689701062
4ad03704-c50a-4588-8445-ba54bdad018b,"I absolutely love this app, especially the feature to clearly view all the products without blurring",positive,app_user,"wishlist_limit, app_performance, customer_support, stock_management",0.7741701196594455
bbbeddd0-b9b4-4054-b7fd-e68e2c0880cf,"It's an amazing app for shopping fashionable clothes but I'm really frustrated with the wishlist, it",negative,app_user,"wishlist_limit, app_performance, stock_management",0.8042591291832704
bc8e3aaa-81a9-44ac-ac04-936f5687b633,"Application is extremely poor, loading takes forever and in that you lose filters",negative,repeat_buyer,"wishlist_limit, app_performance, stock_management, technical_bug",0.9070763992643993
a356dd5b-fc4f-4869-a765-105158f14aaf,"Myntra is playing trick or something",neutral,app_user,"wishlist_limit",0.7098501654425795
afedcd36-8ec2-429a-b7c6-1ab3661c2253,"Worst update ever",negative,app_user,"wishlist_limit, delivery_delay, payment_issue, return_process, customer_support",0.7295241400772283
12081cc0-84a5-4270-b226-94bcd81da9e1,"Can you please bring those old feauters in wishlist where we can organize collections in categories",positive,app_user,"wishlist_limit, app_performance",0.8156576986264927
6b240724-1e1a-4e0a-b5e8-323667a1eeeb,"So many Bugs",neutral,app_user,"wishlist_limit, app_performance, product_info, technical_bug",0.758368036938894
77ad57d1-91d6-4c44-9759-a019911ea29e,"The app is all fine, but everytime i try to opem my wishlist, it shows ""something went wrong""",neutral,app_user,"wishlist_limit, app_performance",0.86181465705118
c29eb5b0-eda2-4b38-8950-4e238bd68371,"Everything under one room with ample options to choose from",positive,quality_conscious,"wishlist_limit, app_performance, return_process, customer_support",0.8270821723555613
